line_item_id,opportunity_id,product_id,line_number,line_role,quantity,unit_price,annualized_amount,implementation_fee,transaction_fee_per_unit,committed_transaction_volume,discount_pct,included_in_bundle
8049,1559,4,3,add_on,218835,0.01098,2402.81,0.0,0.01098,218835,8.61,false
8050,1559,8,4,services,1,5934.82,0.0,5934.82,,,5.83,false
8051,1559,7,5,support,1,1699.14,1699.14,0.0,,,6.33,false
8052,1560,1,1,base,4296,54.86,235691.41,0.0,,,22.12,false
8053,1560,4,2,add_on,2347964,0.0087,20427.29,0.0,0.0087,2347964,25.67,false
8054,1560,6,3,services,1,21654.82,13389.42,0.0,,,25.89,false
8055,1560,8,4,services,1,128843.49,0.0,128843.49,,,22.01,false
8056,1560,7,5,support,1,25580.49,25580.49,0.0,,,22.51,false
8057,1561,9,1,base,5121,108.51,555666.34,0.0,,,16.79,false
8058,1561,3,2,add_on,5121,15.33,78494.54,0.0,,,15.55,true
8059,1561,4,3,add_on,6484349,0.00979,63481.78,0.0,0.00979,6484349,16.61,true
8060,1561,5,4,add_on,5121,21.5,110079.83,0.0,,,14.94,true
8061,1561,6,5,services,1,48501.93,12980.1,0.0,,,14.92,true
8062,1561,8,6,services,1,292969.83,0.0,292969.83,,,14.77,false
8063,1561,7,7,support,1,123878.09,123878.09,0.0,,,15.27,false
8064,1562,1,1,base,4127,62.0,255870.95,0.0,,,24.81,false
8065,1562,2,2,add_on,4127,22.04,90945.36,0.0,,,22.66,false
8066,1562,3,3,add_on,4127,13.25,54700.77,0.0,,,26.58,false
8067,1562,4,4,add_on,2488265,0.00768,19109.88,0.0,0.00768,2488265,26.05,false
8068,1562,6,5,services,1,29532.86,12090.17,0.0,,,26.6,false
8069,1562,8,6,services,1,175436.28,0.0,175436.28,,,22.77,false
8070,1562,7,7,support,1,63060.57,63060.57,0.0,,,23.27,false
8071,1563,9,1,base,3853,118.81,457780.18,0.0,,,17.22,false
8072,1563,4,2,add_on,7943746,0.00954,75783.34,0.0,0.00954,7943746,17.69,true
8073,1563,5,3,add_on,3853,19.98,76968.73,0.0,,,18.8,true
8074,1563,6,4,services,1,24174.48,13396.3,0.0,,,21.46,true
8075,1563,10,5,add_on,3853,12.2,47019.83,0.0,,,20.08,true
8076,1563,8,6,services,1,145261.4,0.0,145261.4,,,17.29,false
8077,1563,7,7,support,1,51481.49,51481.49,0.0,,,17.79,false
8078,1564,1,1,base,3453,65.32,225542.38,0.0,,,19.79,false
8079,1564,2,2,add_on,3453,20.68,71407.12,0.0,,,18.3,false
8080,1564,3,3,add_on,3453,15.61,53913.42,0.0,,,19.74,false
8081,1564,6,4,services,1,8761.01,12366.52,0.0,,,21.88,false
8082,1564,10,5,add_on,3453,11.65,40242.52,0.0,,,21.49,false
8083,1564,8,6,services,1,52584.67,0.0,52584.67,,,17.83,false
8084,1564,7,7,support,1,59663.57,59663.57,0.0,,,18.33,false
8085,1565,1,1,base,912,68.41,62387.92,0.0,,,10.41,false
8086,1565,3,2,add_on,912,22.2,20242.22,0.0,,,11.23,false
8087,1565,5,3,add_on,912,28.55,26037.22,0.0,,,11.24,false
8088,1565,6,4,services,1,4036.99,13885.97,0.0,,,8.22,false
8089,1565,8,5,services,1,24760.87,0.0,24760.87,,,7.32,false
8090,1565,7,6,support,1,18581.12,18581.12,0.0,,,7.82,false
8091,1566,1,1,base,5652,63.14,356895.06,0.0,,,6.69,false
8092,1566,2,2,add_on,5652,25.72,145388.83,0.0,,,9.53,false
8093,1566,4,3,add_on,2293223,0.00891,20432.62,0.0,0.00891,2293223,8.01,false
8094,1566,5,4,add_on,5652,22.19,125436.58,0.0,,,9.21,false
8095,1566,8,5,services,1,45371.75,0.0,45371.75,,,5.77,false
8096,1566,7,6,support,1,135738.39,135738.39,0.0,,,6.27,false
8097,1567,1,1,base,129,148.34,19135.39,0.0,,,8.65,false
8098,1567,2,2,add_on,129,53.01,6838.47,0.0,,,7.6,false
8099,1567,8,3,services,1,6400.2,0.0,6400.2,,,7.27,false
8100,1567,7,4,support,1,2087.09,2087.09,0.0,,,7.77,false
8101,1568,1,1,base,1,12397.01,12397.01,0.0,,,11.04,false
8102,1568,2,2,add_on,1,4004.7,4004.7,0.0,,,14.14,false
8103,1568,4,3,add_on,172010,0.00982,1689.14,0.0,0.00982,172010,13.0,false
8104,1568,8,4,services,1,6855.09,0.0,6855.09,,,11.23,false
8105,1568,7,5,support,1,2438.53,2438.53,0.0,,,11.73,false
8106,1569,1,1,base,2723,55.09,150017.65,0.0,,,18.01,false
8107,1569,3,2,add_on,2723,13.95,37990.93,0.0,,,21.46,false
8108,1569,4,3,add_on,4652998,0.00966,44947.96,0.0,0.00966,4652998,21.84,false
8109,1569,6,4,services,1,19061.07,11702.04,0.0,,,22.07,false
8110,1569,8,5,services,1,114321.12,0.0,114321.12,,,18.19,false
8111,1569,7,6,support,1,49197.14,49197.14,0.0,,,18.69,false
8112,1570,1,1,base,1545,54.55,84286.13,0.0,,,22.89,false
8113,1570,2,2,add_on,1545,20.14,31109.87,0.0,,,20.97,false
8114,1570,4,3,add_on,1268095,0.00838,10626.64,0.0,0.00838,1268095,22.46,false
8115,1570,5,4,add_on,1545,20.5,31671.65,0.0,,,19.68,false
8116,1570,6,5,services,1,4992.37,10803.15,0.0,,,21.11,false
8117,1570,8,6,services,1,29858.76,0.0,29858.76,,,19.53,false
8118,1570,7,7,support,1,25271.4,25271.4,0.0,,,20.03,false
8119,1571,1,1,base,3100,64.1,198696.93,0.0,,,13.45,false
8120,1571,2,2,add_on,3100,22.46,69619.54,0.0,,,14.48,false
8121,1571,3,3,add_on,3100,17.88,55415.35,0.0,,,13.36,false
8122,1571,6,4,services,1,7869.45,11770.8,0.0,,,16.54,false
8123,1571,10,5,add_on,3100,15.25,47283.63,0.0,,,14.19,false
8124,1571,8,6,services,1,47657.41,0.0,47657.41,,,13.52,false
8125,1571,7,7,support,1,53548.55,53548.55,0.0,,,14.02,false
8126,1572,1,1,base,5013,50.38,252556.14,0.0,,,22.89,false
8127,1572,3,2,add_on,5013,14.13,70858.32,0.0,,,22.07,false
8128,1572,8,3,services,1,155893.27,0.0,155893.27,,,21.2,false
8129,1572,7,4,support,1,75451.76,75451.76,0.0,,,21.7,false
8130,1573,1,1,base,100,137.62,13762.17,0.0,,,15.44,false
8131,1573,4,2,add_on,278946,0.01142,3185.56,0.0,0.01142,278946,14.66,false
8132,1573,8,3,services,1,5911.44,0.0,5911.44,,,11.46,false
8133,1573,7,4,support,1,1660.52,1660.52,0.0,,,11.96,false
8134,1574,1,1,base,80,173.15,13852.28,0.0,,,10.96,false
8135,1574,4,2,add_on,64553,0.01027,662.96,0.0,0.01027,64553,12.58,false
8136,1574,8,3,services,1,5539.16,0.0,5539.16,,,10.54,false
8137,1574,7,4,support,1,1355.96,1355.96,0.0,,,11.04,false
8138,1575,1,1,base,380,81.15,30836.16,0.0,,,18.78,false
8139,1575,4,2,add_on,274504,0.01054,2893.27,0.0,0.01054,274504,19.02,false
8140,1575,6,3,services,1,9024.92,13302.82,0.0,,,19.7,false
8141,1575,8,4,services,1,54254.42,0.0,54254.42,,,17.07,false
8142,1575,7,5,support,1,6700.85,6700.85,0.0,,,17.57,false
8143,1576,1,1,base,525,82.32,43220.51,0.0,,,13.94,false
8144,1576,4,2,add_on,926750,0.0093,8618.77,0.0,0.0093,926750,12.22,false
8145,1576,10,3,add_on,525,15.73,8259.56,0.0,,,12.42,false
8146,1576,8,4,services,1,8291.69,0.0,8291.69,,,10.82,false
8147,1576,7,5,support,1,10785.83,10785.83,0.0,,,11.32,false
8148,1577,1,1,base,397,88.02,34944.4,0.0,,,13.67,false
8149,1577,2,2,add_on,397,28.42,11284.71,0.0,,,14.37,false
8150,1577,6,3,services,1,4381.86,14266.92,0.0,,,13.05,false
8151,1577,8,4,services,1,26567.22,0.0,26567.22,,,12.96,false
8152,1577,7,5,support,1,5062.41,5062.41,0.0,,,13.46,false
8153,1578,1,1,base,1,12673.96,12673.96,0.0,,,17.26,false
8154,1578,2,2,add_on,1,4168.68,4168.68,0.0,,,17.09,false
8155,1578,8,3,services,1,21035.29,0.0,21035.29,,,14.86,false
8156,1578,7,4,support,1,4102.17,4102.17,0.0,,,15.36,false
8157,1579,1,1,base,151,128.63,19422.99,0.0,,,8.83,false
8158,1579,3,2,add_on,151,37.96,5732.07,0.0,,,6.39,false
8159,1579,4,3,add_on,106778,0.01199,1280.27,0.0,0.01199,106778,10.07,false
8160,1579,8,4,services,1,6493.82,0.0,6493.82,,,6.47,false
8161,1579,7,5,support,1,2170.88,2170.88,0.0,,,6.97,false
8162,1580,1,1,base,129,143.32,18487.71,0.0,,,14.03,false
8163,1580,2,2,add_on,129,49.59,6397.3,0.0,,,16.29,false
8164,1580,5,3,add_on,129,58.73,7576.28,0.0,,,14.31,false
8165,1580,8,4,services,1,21373.29,0.0,21373.29,,,12.31,false
8166,1580,7,5,support,1,2683.35,2683.35,0.0,,,12.81,false
8167,1581,1,1,base,76,185.75,14117.33,0.0,,,10.56,false
8168,1581,4,2,add_on,313545,0.00991,3107.23,0.0,0.00991,313545,13.25,false
8169,1581,8,3,services,1,3885.89,0.0,3885.89,,,10.26,false
8170,1581,7,4,support,1,1501.72,1501.72,0.0,,,10.76,false
8171,1582,1,1,base,107,153.63,16438.4,0.0,,,7.2,false
8172,1582,2,2,add_on,107,61.85,6618.42,0.0,,,7.45,false
8173,1582,4,3,add_on,179822,0.01004,1805.41,0.0,0.01004,179822,8.08,false
8174,1582,8,4,services,1,4381.82,0.0,4381.82,,,4.69,false
8175,1582,7,5,support,1,3475.04,3475.04,0.0,,,5.19,false
8176,1583,1,1,base,3221,55.04,177275.16,0.0,,,26.01,false
8177,1583,2,2,add_on,3221,17.19,55379.1,0.0,,,27.26,false
8178,1583,3,3,add_on,3221,16.07,51763.3,0.0,,,28.93,false
8179,1583,5,4,add_on,3221,18.81,60600.19,0.0,,,29.03,false
8180,1583,8,5,services,1,112890.02,0.0,112890.02,,,25.8,false
8181,1583,7,6,support,1,79678.53,79678.53,0.0,,,26.3,false
8182,1584,1,1,base,6882,54.93,378029.62,0.0,,,19.0,false
8183,1584,2,2,add_on,6882,18.94,130343.81,0.0,,,19.65,false
8184,1584,4,3,add_on,4297319,0.00865,37171.81,0.0,0.00865,4297319,17.27,false
8185,1584,6,4,services,1,24734.6,13003.66,0.0,,,18.28,false
8186,1584,8,5,services,1,148685.88,0.0,148685.88,,,17.1,false
8187,1584,7,6,support,1,119338.44,119338.44,0.0,,,17.6,false
8188,1585,1,1,base,3299,58.92,194380.87,0.0,,,19.27,false
8189,1585,10,2,add_on,3299,14.02,46260.39,0.0,,,18.93,false
8190,1585,8,3,services,1,18440.32,0.0,18440.32,,,17.2,false
8191,1585,7,4,support,1,42389.77,42389.77,0.0,,,17.7,false
8192,1586,1,1,base,4973,55.69,276954.51,0.0,,,19.55,false
8193,1586,2,2,add_on,4973,18.99,94457.1,0.0,,,19.24,false
8194,1586,3,3,add_on,4973,13.9,69129.24,0.0,,,21.9,false
8195,1586,4,4,add_on,8433369,0.00909,76659.32,0.0,0.00909,8433369,19.04,false
8196,1586,5,5,add_on,4973,19.0,94467.75,0.0,,,21.45,false
8197,1586,8,6,services,1,155123.79,0.0,155123.79,,,18.62,false
8198,1586,7,7,support,1,55336.11,55336.11,0.0,,,19.12,false
8199,1587,1,1,base,555,82.52,45796.65,0.0,,,14.18,false
8200,1587,5,2,add_on,555,24.48,13587.54,0.0,,,16.78,false
8201,1587,8,3,services,1,6359.35,0.0,6359.35,,,13.18,false
8202,1587,7,4,support,1,7236.77,7236.77,0.0,,,13.68,false
8203,1588,1,1,base,823,75.03,61746.69,0.0,,,18.16,false
8204,1588,2,2,add_on,823,21.84,17975.21,0.0,,,16.17,false
8205,1588,4,3,add_on,1350260,0.00986,13313.56,0.0,0.00986,1350260,18.66,false
8206,1588,5,4,add_on,823,20.94,17232.75,0.0,,,18.73,false
8207,1588,6,5,services,1,4243.13,13796.08,0.0,,,18.52,false
8208,1588,8,6,services,1,25598.28,0.0,25598.28,,,15.37,false
8209,1588,7,7,support,1,16282.6,16282.6,0.0,,,15.87,false
8210,1589,1,1,base,343,93.9,32206.57,0.0,,,11.83,false
8211,1589,8,2,services,1,4709.91,0.0,4709.91,,,11.66,false
8212,1589,7,3,support,1,4051.81,4051.81,0.0,,,12.16,false
8213,1590,1,1,base,465,78.21,36366.61,0.0,,,10.26,false
8214,1590,3,2,add_on,465,20.61,9584.86,0.0,,,10.54,false
8215,1590,10,3,add_on,465,16.22,7541.39,0.0,,,9.77,false
8216,1590,8,4,services,1,3031.9,0.0,3031.9,,,9.33,false
8217,1590,7,5,support,1,4636.86,4636.86,0.0,,,9.83,false
8218,1591,1,1,base,860,64.16,55175.68,0.0,,,11.48,false
8219,1591,2,2,add_on,860,24.53,21097.46,0.0,,,11.21,false
8220,1591,3,3,add_on,860,18.03,15503.17,0.0,,,12.22,false
8221,1591,5,4,add_on,860,26.74,22997.69,0.0,,,10.74,false
8222,1591,8,5,services,1,38574.07,0.0,38574.07,,,10.73,false
8223,1591,7,6,support,1,10679.07,10679.07,0.0,,,11.23,false
8224,1592,1,1,base,660,75.27,49677.96,0.0,,,15.1,false
8225,1592,2,2,add_on,660,26.71,17629.22,0.0,,,13.99,false
8226,1592,3,3,add_on,660,18.32,12089.84,0.0,,,14.37,false
8227,1592,4,4,add_on,474614,0.01043,4950.22,0.0,0.01043,474614,13.1,false
8228,1592,8,5,services,1,31103.62,0.0,31103.62,,,11.46,false
8229,1592,7,6,support,1,16168.96,16168.96,0.0,,,11.96,false
8230,1593,1,1,base,346,93.9,32490.92,0.0,,,11.55,false
8231,1593,2,2,add_on,346,33.26,11507.93,0.0,,,9.72,false
8232,1593,6,3,services,1,4227.98,14663.78,0.0,,,12.03,false
8233,1593,8,4,services,1,25817.63,0.0,25817.63,,,9.49,false
8234,1593,7,5,support,1,7749.29,7749.29,0.0,,,9.99,false
8235,1594,1,1,base,392,85.62,33564.61,0.0,,,17.85,false
8236,1594,2,2,add_on,392,29.98,11751.06,0.0,,,17.87,false
8237,1594,4,3,add_on,1347279,0.01058,14254.21,0.0,0.01058,1347279,19.05,false
8238,1594,8,4,services,1,26897.97,0.0,26897.97,,,18.01,false
8239,1594,7,5,support,1,5118.89,5118.89,0.0,,,18.51,false
8240,1595,1,1,base,5303,51.99,275694.45,0.0,,,19.97,false
8241,1595,4,2,add_on,1364105,0.01016,13859.31,0.0,0.01016,1364105,17.04,false
8242,1595,10,3,add_on,5303,11.72,62124.89,0.0,,,17.85,false
8243,1595,8,4,services,1,103510.42,0.0,103510.42,,,16.34,false
8244,1595,7,5,support,1,75192.08,75192.08,0.0,,,16.84,false
8245,1596,1,1,base,4315,59.22,255533.22,0.0,,,18.98,false
8246,1596,2,2,add_on,4315,22.0,94937.62,0.0,,,20.32,false
8247,1596,3,3,add_on,4315,14.32,61806.61,0.0,,,17.01,false
8248,1596,6,4,services,1,8704.27,12932.02,0.0,,,20.27,false
8249,1596,8,5,services,1,52380.13,0.0,52380.13,,,16.58,false
8250,1596,7,6,support,1,82790.99,82790.99,0.0,,,17.08,false
8251,1597,1,1,base,5795,53.74,311441.41,0.0,,,19.71,false
8252,1597,4,2,add_on,4716428,0.0093,43862.78,0.0,0.0093,4716428,21.52,false
8253,1597,6,3,services,1,19279.73,13808.01,0.0,,,19.19,false
8254,1597,10,4,add_on,5795,11.33,65644.7,0.0,,,19.63,false
8255,1597,8,5,services,1,115565.14,0.0,115565.14,,,18.47,false
8256,1597,7,6,support,1,62130.57,62130.57,0.0,,,18.97,false
8257,1598,1,1,base,927,67.69,62750.79,0.0,,,15.9,false
8258,1598,6,2,services,1,3548.51,12916.69,0.0,,,19.09,false
8259,1598,10,3,add_on,927,16.47,15268.68,0.0,,,19.39,false
8260,1598,8,4,services,1,21410.81,0.0,21410.81,,,15.3,false
8261,1598,7,5,support,1,17855.6,17855.6,0.0,,,15.8,false
8262,1599,1,1,base,566,74.23,42011.38,0.0,,,15.56,false
8263,1599,2,2,add_on,566,27.65,15651.02,0.0,,,18.73,false
8264,1599,3,3,add_on,566,19.32,10933.01,0.0,,,16.86,false
8265,1599,8,4,services,1,28058.97,0.0,28058.97,,,15.72,false
8266,1599,7,5,support,1,12793.22,12793.22,0.0,,,16.22,false
8267,1600,1,1,base,398,89.59,35656.86,0.0,,,17.27,false
8268,1600,3,2,add_on,398,21.12,8404.1,0.0,,,14.38,false
8269,1600,4,3,add_on,1293441,0.0086,11123.59,0.0,0.0086,1293441,17.95,false
8270,1600,10,4,add_on,398,17.33,6898.33,0.0,,,14.64,false
8271,1600,8,5,services,1,8638.49,0.0,8638.49,,,13.99,false
8272,1600,7,6,support,1,5239.58,5239.58,0.0,,,14.49,false
8273,1601,1,1,base,710,72.74,51642.85,0.0,,,14.0,false
8274,1601,2,2,add_on,710,24.85,17641.36,0.0,,,15.23,false
8275,1601,6,3,services,1,5029.92,12675.88,0.0,,,15.29,false
8276,1601,8,4,services,1,30429.11,0.0,30429.11,,,14.03,false
8277,1601,7,5,support,1,15304.48,15304.48,0.0,,,14.53,false
8278,1602,1,1,base,4975,68.22,339372.87,0.0,,,12.03,false
8279,1602,8,2,services,1,24539.63,0.0,24539.63,,,10.05,false
8280,1602,7,3,support,1,46307.85,46307.85,0.0,,,10.55,false
8281,1603,1,1,base,2964,59.56,176531.67,0.0,,,14.31,false
8282,1603,4,2,add_on,2452848,0.00979,24013.38,0.0,0.00979,2452848,14.9,false
8283,1603,5,3,add_on,2964,20.38,60408.57,0.0,,,13.86,false
8284,1603,10,4,add_on,2964,14.14,41914.96,0.0,,,14.94,false
8285,1603,8,5,services,1,23177.74,0.0,23177.74,,,12.57,false
8286,1603,7,6,support,1,42477.07,42477.07,0.0,,,13.07,false
8287,1604,1,1,base,6272,51.28,321602.13,0.0,,,24.0,false
8288,1604,4,2,add_on,5813348,0.00953,55401.21,0.0,0.00953,5813348,21.83,false
8289,1604,5,3,add_on,6272,19.94,125064.33,0.0,,,21.98,false
8290,1604,8,4,services,1,199661.42,0.0,199661.42,,,20.85,false
8291,1604,7,5,support,1,75247.73,75247.73,0.0,,,21.35,false
8292,1605,1,1,base,5642,59.89,337901.78,0.0,,,12.12,false
8293,1605,3,2,add_on,5642,17.3,97631.68,0.0,,,12.48,false
8294,1605,8,3,services,1,31708.74,0.0,31708.74,,,10.62,false
8295,1605,7,4,support,1,63089.3,63089.3,0.0,,,11.12,false
8296,1606,1,1,base,86,154.69,13303.04,0.0,,,16.91,false
8297,1606,4,2,add_on,142124,0.0097,1378.6,0.0,0.0097,142124,15.26,false
8298,1606,8,3,services,1,5660.34,0.0,5660.34,,,13.83,false
8299,1606,7,4,support,1,1448.01,1448.01,0.0,,,14.33,false
8300,1607,1,1,base,38,391.11,14862.28,0.0,,,10.05,false
8301,1607,2,2,add_on,38,122.46,4653.45,0.0,,,11.05,false
8302,1607,8,3,services,1,5802.1,0.0,5802.1,,,8.32,false
8303,1607,7,4,support,1,1579.8,1579.8,0.0,,,8.82,false
8304,1608,1,1,base,199,127.83,25437.58,0.0,,,13.46,false
8305,1608,3,2,add_on,199,30.86,6140.84,0.0,,,11.68,false
8306,1608,4,3,add_on,295849,0.01134,3354.93,0.0,0.01134,295849,12.63,false
8307,1608,8,4,services,1,21521.22,0.0,21521.22,,,11.47,false
8308,1608,7,5,support,1,4474.19,4474.19,0.0,,,11.97,false
8309,1609,1,1,base,588,78.37,46081.97,0.0,,,16.21,false
8310,1609,4,2,add_on,932077,0.00945,8808.13,0.0,0.00945,932077,17.9,false
8311,1609,5,3,add_on,588,26.54,15607.7,0.0,,,18.57,false
8312,1609,8,4,services,1,28329.68,0.0,28329.68,,,15.01,false
8313,1609,7,5,support,1,5824.07,5824.07,0.0,,,15.51,false
8314,1610,1,1,base,10542,59.26,624763.34,0.0,,,28.14,false
8315,1610,2,2,add_on,10542,18.66,196715.49,0.0,,,26.08,false
8316,1610,3,3,add_on,10542,14.41,151949.88,0.0,,,27.16,false
8317,1610,5,4,add_on,10542,16.17,170430.13,0.0,,,28.1,false
8318,1610,8,5,services,1,397989.27,0.0,397989.27,,,24.22,false
8319,1610,7,6,support,1,228446.97,228446.97,0.0,,,24.72,false
8320,1611,1,1,base,10914,57.05,622686.73,0.0,,,20.69,false
8321,1611,3,2,add_on,10914,15.55,169718.82,0.0,,,18.12,false
8322,1611,4,3,add_on,8042943,0.00909,73110.35,0.0,0.00909,8042943,19.95,false
8323,1611,5,4,add_on,10914,21.75,237425.76,0.0,,,19.21,false
8324,1611,8,5,services,1,409032.48,0.0,409032.48,,,16.98,false
8325,1611,7,6,support,1,178371.3,178371.3,0.0,,,17.48,false
8326,1612,1,1,base,4965,53.44,265344.25,0.0,,,24.46,false
8327,1612,2,2,add_on,4965,21.94,108921.66,0.0,,,25.45,false
8328,1612,5,3,add_on,4965,19.8,98292.21,0.0,,,24.47,false
8329,1612,8,4,services,1,214188.31,0.0,214188.31,,,21.34,false
8330,1612,7,5,support,1,81842.31,81842.31,0.0,,,21.84,false
8331,1613,1,1,base,14395,66.28,954105.12,0.0,,,23.02,false
8332,1613,2,2,add_on,14395,19.87,285977.75,0.0,,,23.35,false
8333,1613,5,3,add_on,14395,17.68,254459.35,0.0,,,21.83,false
8334,1613,10,4,add_on,14395,11.62,167213.09,0.0,,,20.21,false
8335,1613,8,5,services,1,180183.37,0.0,180183.37,,,19.85,false
8336,1613,7,6,support,1,343726.91,343726.91,0.0,,,20.35,false
8337,1614,1,1,base,498,81.09,40382.09,0.0,,,17.62,false
8338,1614,2,2,add_on,498,31.18,15526.6,0.0,,,18.13,false
8339,1614,3,3,add_on,498,20.56,10240.32,0.0,,,14.46,false
8340,1614,4,4,add_on,301648,0.01106,3336.23,0.0,0.01106,301648,14.54,false
8341,1614,8,5,services,1,29224.84,0.0,29224.84,,,14.42,false
8342,1614,7,6,support,1,10146.45,10146.45,0.0,,,14.92,false
8343,1615,1,1,base,309,87.08,26906.61,0.0,,,19.99,false
8344,1615,2,2,add_on,309,36.58,11303.42,0.0,,,19.9,false
8345,1615,4,3,add_on,1144184,0.01029,11773.65,0.0,0.01029,1144184,18.69,false
8346,1615,8,4,services,1,25365.21,0.0,25365.21,,,16.74,false
8347,1615,7,5,support,1,4457.89,4457.89,0.0,,,17.24,false
8348,1616,1,1,base,219,115.35,25262.56,0.0,,,16.31,false
8349,1616,2,2,add_on,219,42.58,9325.97,0.0,,,16.84,false
8350,1616,4,3,add_on,1086306,0.00934,10146.1,0.0,0.00934,1086306,18.46,false
8351,1616,8,4,services,1,23821.86,0.0,23821.86,,,14.41,false
8352,1616,7,5,support,1,6159.71,6159.71,0.0,,,14.91,false
8353,1617,1,1,base,62,229.77,14246.01,0.0,,,11.51,false
8354,1617,6,2,services,1,357.95,11703.27,0.0,,,11.24,false
8355,1617,10,3,add_on,62,50.77,3147.49,0.0,,,9.3,false
8356,1617,8,4,services,1,2193.49,0.0,2193.49,,,7.76,false
8357,1617,7,5,support,1,2466.57,2466.57,0.0,,,8.26,false
8358,1618,1,1,base,113,133.27,15059.18,0.0,,,12.4,false
8359,1618,8,2,services,1,3848.01,0.0,3848.01,,,8.64,false
8360,1618,7,3,support,1,1459.07,1459.07,0.0,,,9.14,false
8361,1619,1,1,base,97,176.63,17132.81,0.0,,,11.03,false
8362,1619,4,2,add_on,209806,0.01167,2448.44,0.0,0.01167,209806,7.54,false
8363,1619,8,3,services,1,5798.49,0.0,5798.49,,,7.45,false
8364,1619,7,4,support,1,1579.09,1579.09,0.0,,,7.95,false
8365,1620,1,1,base,6065,62.73,380451.51,0.0,,,23.52,false
8366,1620,2,2,add_on,6065,21.14,128188.32,0.0,,,23.75,false
8367,1620,4,3,add_on,14349576,0.00791,113505.15,0.0,0.00791,14349576,23.68,false
8368,1620,8,4,services,1,71668.63,0.0,71668.63,,,21.01,false
8369,1620,7,5,support,1,119934.15,119934.15,0.0,,,21.51,false
8370,1621,1,1,base,14249,54.11,771048.43,0.0,,,23.01,false
8371,1621,4,2,add_on,5567086,0.00894,49769.75,0.0,0.00894,5567086,25.09,false
8372,1621,5,3,add_on,14249,18.71,266534.16,0.0,,,25.67,false
8373,1621,8,4,services,1,426797.19,0.0,426797.19,,,23.21,false
8374,1621,7,5,support,1,248527.3,248527.3,0.0,,,23.71,false
8375,1622,1,1,base,16426,66.16,1086672.96,0.0,,,20.53,false
8376,1622,6,2,services,1,17879.21,14718.45,0.0,,,20.13,false
8377,1622,8,3,services,1,107463.0,0.0,107463.0,,,17.16,false
8378,1622,7,4,support,1,142785.08,142785.08,0.0,,,17.66,false
8379,1623,1,1,base,17518,65.58,1148834.07,0.0,,,15.03,false
8380,1623,4,2,add_on,8385923,0.00987,82769.06,0.0,0.00987,8385923,16.41,false
8381,1623,6,3,services,1,21893.0,12732.69,0.0,,,16.65,false
8382,1623,8,4,services,1,132564.87,0.0,132564.87,,,13.59,false
8383,1623,7,5,support,1,184745.34,184745.34,0.0,,,14.09,false
8384,1624,1,1,base,1,12426.01,12426.01,0.0,,,24.9,false
8385,1624,2,2,add_on,1,4530.63,4530.63,0.0,,,27.06,false
8386,1624,5,3,add_on,1,5377.7,5377.7,0.0,,,24.67,false
8387,1624,6,4,services,1,36052.42,14729.04,0.0,,,23.32,false
8388,1624,8,5,services,1,213844.91,0.0,213844.91,,,23.48,false
8389,1624,7,6,support,1,176061.99,176061.99,0.0,,,23.98,false
8390,1625,1,1,base,1872,62.0,116066.73,0.0,,,24.51,false
8391,1625,4,2,add_on,1815691,0.00878,15941.77,0.0,0.00878,1815691,22.3,false
8392,1625,5,3,add_on,1872,19.85,37161.12,0.0,,,24.06,false
8393,1625,8,4,services,1,91753.2,0.0,91753.2,,,21.8,false
8394,1625,7,5,support,1,14919.73,14919.73,0.0,,,22.3,false
8395,1626,1,1,base,5526,52.29,288937.99,0.0,,,19.31,false
8396,1626,4,2,add_on,1180033,0.00868,10242.69,0.0,0.00868,1180033,19.43,false
8397,1626,6,3,services,1,4504.9,12527.18,0.0,,,19.72,false
8398,1626,8,4,services,1,27020.4,0.0,27020.4,,,18.16,false
8399,1626,7,5,support,1,68890.95,68890.95,0.0,,,18.66,false
8400,1627,1,1,base,2667,56.99,151995.23,0.0,,,24.08,false
8401,1627,2,2,add_on,2667,20.81,55506.54,0.0,,,21.4,false
8402,1627,3,3,add_on,2667,15.87,42322.04,0.0,,,20.67,false
8403,1627,4,4,add_on,5662791,0.00812,45981.86,0.0,0.00812,5662791,21.17,false
8404,1627,8,5,services,1,49500.21,0.0,49500.21,,,20.63,false
8405,1627,7,6,support,1,40743.95,40743.95,0.0,,,21.13,false
8406,1628,1,1,base,4528,73.03,330659.38,0.0,,,10.68,false
8407,1628,2,2,add_on,4528,21.9,99163.61,0.0,,,13.41,false
8408,1628,8,3,services,1,27497.24,0.0,27497.24,,,9.57,false
8409,1628,7,4,support,1,53459.86,53459.86,0.0,,,10.07,false
8410,1629,9,1,base,7401,104.44,772977.51,0.0,,,29.06,false
8411,1629,3,2,add_on,7401,15.39,113902.43,0.0,,,27.0,true
8412,1629,4,3,add_on,11619953,0.00935,108646.56,0.0,0.00935,11619953,26.67,true
8413,1629,5,4,add_on,7401,18.54,137225.37,0.0,,,29.03,true
8414,1629,8,5,services,1,363780.15,0.0,363780.15,,,25.61,false
8415,1629,7,6,support,1,204662.78,204662.78,0.0,,,26.11,false
8416,1630,1,1,base,12977,57.66,748213.15,0.0,,,25.87,false
8417,1630,6,2,services,1,41765.21,14555.81,0.0,,,25.16,false
8418,1630,8,3,services,1,248174.09,0.0,248174.09,,,22.63,false
8419,1630,7,4,support,1,96996.94,96996.94,0.0,,,23.13,false
